t,target_x,target_y,target_theta,pos_x,pos_y,pos_theta,pos_w0,pos_w1,pos_w2,target_vx,target_vy,target_vtheta
9.550000,-0.031952,-0.041315,0.091620,-0.056434,-0.186622,0.102822,-16.623730,0.434169,18.053465,0.251833,0.600000,-0.252404
9.560000,-0.030628,-0.039614,0.087815,-0.053698,-0.181877,0.100304,-16.886344,0.076124,17.918433,0.258060,0.600000,-0.150071
9.570000,-0.029330,-0.037946,0.084085,-0.050451,-0.177359,0.108615,-16.471433,-0.348063,18.017168,0.243680,0.600000,-0.162185
9.580000,-0.028059,-0.036310,0.080430,-0.047583,-0.172450,0.101072,-15.773960,-0.444347,18.299653,0.223922,0.600000,-0.281849
9.590000,-0.026813,-0.034707,0.076851,-0.045568,-0.167398,0.100323,-15.384535,-1.145551,18.318705,0.207699,0.600000,-0.242209
9.600000,-0.025593,-0.033137,0.073347,-0.044435,-0.162894,0.095567,-15.109791,-1.315342,18.417159,0.199749,0.600000,-0.269753
9.610000,-0.024400,-0.031600,0.069920,-0.042702,-0.158141,0.094703,-15.103064,-1.423396,18.420383,0.200345,0.600000,-0.256469
9.620000,-0.023233,-0.030097,0.066569,-0.040899,-0.153169,0.091923,-14.890092,-1.537197,18.504880,0.194687,0.600000,-0.281340
9.630000,-0.022093,-0.028627,0.063296,-0.039675,-0.149119,0.096186,-14.679249,-1.763843,18.557100,0.188061,0.600000,-0.286272
9.640000,-0.020980,-0.027192,0.060100,-0.038207,-0.146083,0.119467,-14.517754,-1.529479,18.712025,0.186952,0.600000,-0.360857
9.650000,-0.019894,-0.025790,0.056982,-0.037635,-0.142726,0.101653,-14.041695,-0.540521,19.196468,0.183130,0.600000,-0.624847
9.660000,-0.018834,-0.024423,0.053942,-0.036871,-0.138211,0.090830,-14.321616,-1.108756,18.953615,0.188008,0.600000,-0.477106
9.670000,-0.017802,-0.023091,0.050981,-0.036717,-0.134703,0.102490,-14.456128,-1.435342,18.834145,0.190684,0.600000,-0.398487
9.680000,-0.016798,-0.021794,0.048099,-0.035337,-0.129840,0.095007,-14.445668,-0.614210,19.076465,0.199190,0.600000,-0.543913
9.690000,-0.015821,-0.020531,0.045297,-0.033401,-0.124688,0.086346,-14.374476,-0.986834,19.032260,0.195166,0.600000,-0.497108
9.700000,-0.014871,-0.019304,0.042574,-0.030629,-0.119149,0.077539,-14.170925,-1.575260,18.978547,0.185291,0.600000,-0.437716
9.710000,-0.013950,-0.018113,0.039932,-0.027234,-0.113423,0.068870,-13.748161,-2.408957,18.934241,0.166792,0.600000,-0.376069
9.720000,-0.013057,-0.016957,0.037370,-0.024666,-0.108502,0.066815,-13.152676,-3.414161,18.892939,0.141779,0.600000,-0.314993
9.730000,-0.012191,-0.015837,0.034890,-0.022537,-0.103369,0.065436,-12.680248,-3.912121,18.949938,0.124743,0.600000,-0.319254
9.740000,-0.011354,-0.014753,0.032491,-0.020762,-0.098380,0.073562,-12.306551,-4.268571,19.007983,0.111829,0.600000,-0.329450
9.750000,-0.010546,-0.013706,0.030174,-0.019099,-0.093169,0.071557,-11.912419,-4.132123,19.248580,0.102167,0.600000,-0.433880
9.760000,-0.009766,-0.012695,0.027939,-0.017459,-0.087824,0.069116,-11.654594,-4.407062,19.282631,0.093333,0.600000,-0.436174
9.770000,-0.009014,-0.011722,0.025788,-0.016536,-0.083427,0.077500,-11.401437,-4.703472,19.304573,0.084445,0.600000,-0.433288
9.780000,-0.008292,-0.010785,0.023719,-0.015479,-0.080355,0.103021,-11.209010,-4.353035,19.533582,0.082439,0.600000,-0.537812
9.790000,-0.007599,-0.009886,0.021733,-0.013247,-0.075585,0.087592,-10.789108,-3.323361,20.115229,0.078801,0.600000,-0.812874
9.800000,-0.006935,-0.009024,0.019832,-0.010081,-0.070454,0.066514,-10.516705,-4.368303,19.888783,0.063122,0.600000,-0.677595
9.810000,-0.006300,-0.008200,0.018015,-0.006350,-0.065179,0.048457,-10.045906,-5.909845,19.537202,0.037813,0.600000,-0.484988
9.820000,-0.005695,-0.007414,0.016283,-0.004561,-0.062174,0.073142,-8.999664,-7.159453,18.535073,0.006557,0.577646,-0.321744
9.830000,-0.005119,-0.006666,0.014635,-0.003104,-0.059911,0.101837,-8.015518,-6.150281,18.486264,-0.005579,0.555075,-0.585063
9.840000,-0.004573,-0.005957,0.013074,-0.001899,-0.058383,0.131823,-7.167568,-5.023652,18.746044,-0.014698,0.539537,-0.887633
9.850000,-0.004058,-0.005286,0.011598,-0.001086,-0.057323,0.163943,-6.471622,-3.892679,19.242456,-0.021588,0.530969,-1.202250
9.860000,-0.003572,-0.004655,0.010209,-0.000558,-0.056603,0.195304,-5.909218,-2.635390,19.897333,-0.024863,0.526680,-1.537348
9.870000,-0.003116,-0.004062,0.008906,0.000770,-0.053363,0.165179,-5.465953,-1.369422,20.600119,-0.025583,0.525410,-1.863976
9.880000,-0.002691,-0.003509,0.007690,0.002563,-0.049482,0.135774,-5.050796,-2.501854,19.182598,-0.034617,0.498537,-1.574889
9.890000,-0.002297,-0.002995,0.006562,0.004687,-0.045353,0.107883,-4.400129,-3.613032,17.554928,-0.048601,0.464866,-1.292114
9.900000,-0.001933,-0.002521,0.005522,0.007306,-0.040852,0.082935,-3.616385,-4.666071,15.841428,-0.066200,0.428320,-1.023611
9.910000,-0.001600,-0.002088,0.004571,0.008554,-0.037695,0.099404,-2.618470,-5.637181,14.042548,-0.089061,0.387646,-0.783642
9.920000,-0.001298,-0.001694,0.003708,0.009381,-0.035605,0.118762,-1.645936,-4.966227,13.678967,-0.098515,0.360010,-0.956963
9.930000,-0.001027,-0.001341,0.002934,0.009849,-0.034263,0.139614,-0.900681,-4.244875,13.699015,-0.104080,0.342637,-1.158281
9.940000,-0.000788,-0.001028,0.002249,0.009980,-0.033414,0.160390,-0.335260,-3.484077,13.963189,-0.106368,0.332343,-1.373647
9.950000,-0.000580,-0.000757,0.001655,0.009794,-0.032790,0.180021,0.076210,-2.699777,14.345517,-0.105598,0.326569,-1.587347
9.960000,-0.000403,-0.000527,0.001151,0.010538,-0.030054,0.147042,0.372638,-1.895206,14.731433,-0.101969,0.322632,-1.788700
9.970000,-0.000258,-0.000338,0.000738,0.012169,-0.026723,0.106945,0.521324,-2.850162,13.132859,-0.107965,0.297163,-1.463045
9.980000,-0.000146,-0.000190,0.000416,0.012724,-0.024386,0.115919,0.869384,-4.146637,11.144050,-0.123145,0.265329,-1.065295
9.990000,-0.000065,-0.000085,0.000185,0.012874,-0.022884,0.127837,1.543580,-3.728148,10.731109,-0.127883,0.243013,-1.157344
10.000000,-0.000016,-0.000021,0.000046,0.012720,-0.021904,0.140262,2.034218,-3.225861,10.628502,-0.128899,0.228626,-1.277908
10.010000,0.000000,0.000000,0.000000,0.012159,-0.021486,0.152150,2.382488,-2.697795,10.673147,-0.127197,0.219036,-1.402624
